"city_id","city_name","province","population","x_coord","y_coord","latitude","longitude"
1,"Luxemburg",1,0.44934202631894726,0,0,49.609999999999999,6.1299999999999999
3,"Mamer",1,0.030878764849406024,0,0,49.628329999999998,6.0259999999999998
2,"Niederanven",1,0.022719091236350547,0,0,49.649999999999999,6.2599999999999998
4,"1",1,0.079076836926522939,0,0,49.703882477221427,6.1890762600596299
5,"2",1,0.071157153713851451,0,0,49.615452362811723,5.980896254281431
6,"3",1,0.057237710491580336,0,0,49.637697105222081,6.2790099247927555
7,"4",1,0.0019199232030718771,0,0,49.612686031241886,6.0815777812353531
8,"5",1,0.0018399264029438822,0,0,49.617083470501981,6.0050254818249895
9,"6",1,0.007759689612415503,0,0,49.719093386756214,6.127901125112464
10,"7",1,0.07087716491340347,0,0,49.702666222102295,6.0312995474961291
11,"8",1,0.033238670453181872,0,0,49.624170632642702,6.0132277338879963
12,"9",1,0.0083196672133114668,0,0,49.668776513388984,6.1335855711180942
13,"10",1,0.0041198352065917364,0,0,49.518859314568743,6.1296882452491808
14,"11",1,0.0037998480060797567,0,0,49.623327840086361,5.9926592573437505
15,"12",1,0.0028798848046078158,0,0,49.537602915754832,6.1168289998080283
16,"13",1,0.012999480020799169,0,0,49.541948623124213,6.2523337517234365
17,"14",1,0.073957041718331271,0,0,49.703068721758896,5.9982393292399445
18,"15",1,0.067877284908603661,0,0,49.621468355175168,6.1268498542196577
