"cluster_id","cluster_type","latitude","longitude"
1,household,52.090000000000003,5.1200000000000001
2,household,52.159999999999997,5.3899999999999997
3,household,52.226196752391573,5.1980046811712697
4,household,52.090000000000003,5.1200000000000001
5,household,52.090000000000003,5.1200000000000001
6,household,52.159999999999997,5.3899999999999997
7,household,52.155315073135412,4.9945505597546349
8,household,52.147062837344926,5.4253402271964228
9,household,52.037223900684474,5.0593642695681993
10,household,52.090000000000003,5.1200000000000001
11,household,52.159999999999997,5.3899999999999997
12,household,52.040410812977498,5.2839138973526207
13,household,52.037223900684474,5.0593642695681993
14,household,52.090000000000003,5.1200000000000001
15,household,52.069755864803,5.3683450018859462
16,household,52.159999999999997,5.3899999999999997
17,household,52.260406753819289,5.1969319621050039
18,household,52.090000000000003,5.1200000000000001
19,household,52.090000000000003,5.1200000000000001
20,household,52.260406753819289,5.1969319621050039
21,household,52.059318758427992,5.2606996179915306
22,household,52.090000000000003,5.1200000000000001
23,household,52.069755864803,5.3683450018859462
24,household,52.07,5.2000000000000002
25,household,52.090000000000003,5.1200000000000001
26,household,52.090000000000003,5.1200000000000001
27,household,52.090000000000003,5.1200000000000001
28,household,52.159999999999997,5.3899999999999997
29,household,52.01305362641709,5.0611909282935343
30,household,52.19479860042302,5.3691266068365762
31,household,52.159999999999997,5.3899999999999997
32,household,52.090000000000003,5.1200000000000001
33,household,52.090000000000003,5.1200000000000001
34,household,52.159999999999997,5.3899999999999997
35,household,52.135168400010279,5.3536404709040015
36,household,52.090000000000003,5.1200000000000001
37,household,52.056568929199322,5.0121922047156344
38,household,52.159999999999997,5.3899999999999997
39,household,52.090000000000003,5.1200000000000001
40,household,52.226196752391573,5.1980046811712697
41,household,52.090000000000003,5.1200000000000001
42,household,52.090000000000003,5.1200000000000001
43,household,52.090000000000003,5.1200000000000001
44,household,52.090000000000003,5.1200000000000001
45,household,52.159999999999997,5.3899999999999997
46,household,52.187542584174835,5.2713919590715701
47,household,52.221034866382425,5.2038617171381478
48,household,52.090000000000003,5.1200000000000001
49,household,52.090000000000003,5.1200000000000001
50,household,51.96805506311766,5.1157525231529188
51,household,52.159999999999997,5.3899999999999997
52,household,52.072309866872629,5.0739861654925305
53,household,52.19479860042302,5.3691266068365762
54,household,52.260406753819289,5.1969319621050039
55,household,52.203813020086749,5.1797532869793121
56,household,52.179396788499062,5.3353338182433365
57,household,52.043977158925941,5.1557415333892624
58,household,52.090000000000003,5.1200000000000001
59,household,52.090000000000003,5.1200000000000001
60,household,52.227811945093237,5.2873473612235724
61,household,52.155315073135412,4.9945505597546349
62,household,52.203813020086749,5.1797532869793121
63,household,52.090000000000003,5.1200000000000001
64,household,52.090000000000003,5.1200000000000001
65,household,52.090000000000003,5.1200000000000001
66,household,52.096645842944589,5.0552458143472423
67,household,52.090000000000003,5.1200000000000001
68,household,52.07,5.2000000000000002
69,household,52.191734396942252,5.3151813539513126
70,household,52.090000000000003,5.1200000000000001
71,household,52.147062837344926,5.4253402271964228
72,household,52.125279669100578,5.0842503519629458
73,household,52.114418814330598,5.2214537631514659
74,household,52.135168400010279,5.3536404709040015
75,household,52.179396788499062,5.3353338182433365
76,household,52.056568929199322,5.0121922047156344
77,household,52.07,5.2000000000000002
78,household,52.059318758427992,5.2606996179915306
79,household,52.090000000000003,5.1200000000000001
80,household,52.159999999999997,5.3899999999999997
81,household,52.135685587091828,5.1374585275861202
82,household,52.090000000000003,5.1200000000000001
83,household,52.090000000000003,5.1200000000000001
84,household,52.090000000000003,5.1200000000000001
85,household,52.043977158925941,5.1557415333892624
86,household,52.003516026815433,5.2694980440883743
87,household,52.090000000000003,5.1200000000000001
88,household,52.135168400010279,5.3536404709040015
89,household,52.159999999999997,5.3899999999999997
90,household,52.090000000000003,5.1200000000000001
91,household,52.135119497888923,5.0989580449094971
92,household,52.090000000000003,5.1200000000000001
93,household,52.16647632612397,5.0137778527610619
94,household,52.159999999999997,5.3899999999999997
95,household,52.129382399318118,5.0672039452475941
96,household,52.260406753819289,5.1969319621050039
97,household,52.121427538191888,5.1964975032475831
98,household,52.147062837344926,5.4253402271964228
99,household,52.159999999999997,5.3899999999999997
100,household,52.090000000000003,5.1200000000000001
101,household,52.125279669100578,5.0842503519629458
102,household,52.072309866872629,5.0739861654925305
103,household,52.089258599529281,5.1515220133426949
104,household,52.159999999999997,5.3899999999999997
105,household,52.090000000000003,5.1200000000000001
106,household,52.147062837344926,5.4253402271964228
107,household,52.090000000000003,5.1200000000000001
108,household,52.07,5.2000000000000002
109,household,52.090000000000003,5.1200000000000001
110,household,52.090000000000003,5.1200000000000001
111,household,52.090000000000003,5.1200000000000001
112,household,52.159999999999997,5.3899999999999997
113,household,52.221034866382425,5.2038617171381478
114,household,52.037223900684474,5.0593642695681993
115,household,52.090000000000003,5.1200000000000001
116,household,52.155315073135412,4.9945505597546349
117,household,52.059318758427992,5.2606996179915306
118,household,52.159999999999997,5.3899999999999997
119,household,52.037223900684474,5.0593642695681993
120,household,52.069755864803,5.3683450018859462
121,household,52.059318758427992,5.2606996179915306
122,household,52.117043362535206,5.4864931306654174
123,household,52.090000000000003,5.1200000000000001
124,household,52.159999999999997,5.3899999999999997
125,household,52.069755864803,5.3683450018859462
126,household,52.090000000000003,5.1200000000000001
127,household,52.117043362535206,5.4864931306654174
128,household,52.01305362641709,5.0611909282935343
129,household,52.129382399318118,5.0672039452475941
130,household,52.090000000000003,5.1200000000000001
131,household,52.226196752391573,5.1980046811712697
132,household,52.159999999999997,5.3899999999999997
133,household,52.155315073135412,4.9945505597546349
134,household,52.155315073135412,4.9945505597546349
135,household,52.090000000000003,5.1200000000000001
136,household,52.090000000000003,5.1200000000000001
137,household,52.090000000000003,5.1200000000000001
138,household,52.043977158925941,5.1557415333892624
139,household,52.159999999999997,5.3899999999999997
140,household,52.135685587091828,5.1374585275861202
141,household,52.227811945093237,5.2873473612235724
142,household,52.179396788499062,5.3353338182433365
143,household,52.090000000000003,5.1200000000000001
144,household,52.159999999999997,5.3899999999999997
145,household,52.179396788499062,5.3353338182433365
146,household,52.090000000000003,5.1200000000000001
147,household,52.040410812977498,5.2839138973526207
148,household,52.090000000000003,5.1200000000000001
149,household,52.226196752391573,5.1980046811712697
150,household,52.260406753819289,5.1969319621050039
151,household,52.16647632612397,5.0137778527610619
152,household,52.159999999999997,5.3899999999999997
153,household,52.090000000000003,5.1200000000000001
154,household,52.159999999999997,5.3899999999999997
155,household,52.211089997441633,5.0450990365164348
156,household,52.037223900684474,5.0593642695681993
157,household,52.090000000000003,5.1200000000000001
158,household,52.090000000000003,5.1200000000000001
159,household,52.125279669100578,5.0842503519629458
160,household,52.221034866382425,5.2038617171381478
161,household,52.056568929199322,5.0121922047156344
162,household,52.059318758427992,5.2606996179915306
163,household,52.218648726206517,5.0894301203513477
164,household,52.090000000000003,5.1200000000000001
165,household,52.125279669100578,5.0842503519629458
166,household,52.159999999999997,5.3899999999999997
167,household,52.090000000000003,5.1200000000000001
168,household,52.036395417948896,5.2792452418348637
169,household,52.227811945093237,5.2873473612235724
170,household,52.072592153276624,5.3024377969120806
171,household,52.159999999999997,5.3899999999999997
172,household,52.090000000000003,5.1200000000000001
173,household,52.090000000000003,5.1200000000000001
174,household,52.090000000000003,5.1200000000000001
175,household,52.125279669100578,5.0842503519629458
176,household,52.059318758427992,5.2606996179915306
177,household,52.048091281398797,5.0653656825253801
178,household,52.090000000000003,5.1200000000000001
179,household,52.090000000000003,5.1200000000000001
180,household,52.037223900684474,5.0593642695681993
181,household,52.090000000000003,5.1200000000000001
182,household,52.090000000000003,5.1200000000000001
183,household,52.090000000000003,5.1200000000000001
184,household,52.062729043993343,5.346878717783202
185,household,52.090000000000003,5.1200000000000001
186,household,52.125279669100578,5.0842503519629458
187,household,52.090000000000003,5.1200000000000001
188,household,52.090000000000003,5.1200000000000001
189,household,52.159999999999997,5.3899999999999997
190,household,52.090000000000003,5.1200000000000001
191,household,52.096645842944589,5.0552458143472423
192,household,52.090000000000003,5.1200000000000001
193,household,52.090000000000003,5.1200000000000001
194,household,52.090000000000003,5.1200000000000001
195,household,52.260406753819289,5.1969319621050039
196,household,52.090000000000003,5.1200000000000001
197,household,52.187542584174835,5.2713919590715701
198,household,52.203813020086749,5.1797532869793121
199,household,52.072592153276624,5.3024377969120806
200,household,52.155315073135412,4.9945505597546349
201,household,52.090000000000003,5.1200000000000001
202,household,52.114418814330598,5.2214537631514659
203,household,52.159999999999997,5.3899999999999997
204,household,52.090000000000003,5.1200000000000001
205,household,52.01305362641709,5.0611909282935343
206,household,52.135119497888923,5.0989580449094971
207,household,52.255989843194108,5.310839291140633
208,household,52.159999999999997,5.3899999999999997
209,household,52.114418814330598,5.2214537631514659
210,household,52.090000000000003,5.1200000000000001
211,household,52.227811945093237,5.2873473612235724
212,household,52.159999999999997,5.3899999999999997
213,household,52.090000000000003,5.1200000000000001
214,household,52.155315073135412,4.9945505597546349
215,household,52.19479860042302,5.3691266068365762
216,household,52.072592153276624,5.3024377969120806
217,household,52.01305362641709,5.0611909282935343
218,household,52.159999999999997,5.3899999999999997
219,household,52.090000000000003,5.1200000000000001
220,household,52.226196752391573,5.1980046811712697
221,household,52.114418814330598,5.2214537631514659
222,household,52.090000000000003,5.1200000000000001
223,household,52.159999999999997,5.3899999999999997
224,household,52.226196752391573,5.1980046811712697
225,household,52.059318758427992,5.2606996179915306
226,household,52.069755864803,5.3683450018859462
227,household,52.226196752391573,5.1980046811712697
228,household,52.19479860042302,5.3691266068365762
229,household,52.090000000000003,5.1200000000000001
230,household,52.255989843194108,5.310839291140633
231,household,52.059318758427992,5.2606996179915306
232,household,52.090000000000003,5.1200000000000001
233,household,52.159999999999997,5.3899999999999997
234,household,52.187542584174835,5.2713919590715701
235,household,52.117043362535206,5.4864931306654174
236,household,52.159999999999997,5.3899999999999997
237,household,52.191734396942252,5.3151813539513126
238,household,52.090000000000003,5.1200000000000001
239,household,52.090000000000003,5.1200000000000001
240,household,52.062729043993343,5.346878717783202
241,household,52.01305362641709,5.0611909282935343
242,household,52.069755864803,5.3683450018859462
243,household,52.114418814330598,5.2214537631514659
244,household,52.090000000000003,5.1200000000000001
245,household,52.01305362641709,5.0611909282935343
246,household,52.090000000000003,5.1200000000000001
247,household,52.063539587806801,5.141928303905396
248,household,52.063539587806801,5.141928303905396
249,household,52.19479860042302,5.3691266068365762
250,household,52.072592153276624,5.3024377969120806
251,household,52.135119497888923,5.0989580449094971
252,household,52.159999999999997,5.3899999999999997
253,household,52.090000000000003,5.1200000000000001
254,household,52.090000000000003,5.1200000000000001
255,household,52.187542584174835,5.2713919590715701
256,household,52.090000000000003,5.1200000000000001
